event_id,source_positive,condition,expected_timestamp,maximum_score_near_event,threshold,audio_path
592,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\682.wav,speech,823.500,0.1758,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_592_speech.wav
593,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\297.wav,speech,828.000,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_593_speech.wav
594,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1349.wav,speech,832.500,0.4648,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_594_speech.wav
595,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\232.wav,speech,837.000,0.6055,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_595_speech.wav
596,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\733.wav,speech,841.500,0.9570,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_596_speech.wav
597,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\271.wav,speech,846.000,0.8945,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_597_speech.wav
598,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1162.wav,speech,850.500,0.5000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_598_speech.wav
599,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\932.wav,speech,855.000,0.2422,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_599_speech.wav
600,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1352.wav,speech,859.500,0.0312,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_600_speech.wav
601,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_normal_2.wav,speech,864.000,0.9609,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_601_speech.wav
602,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1314.wav,speech,868.500,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_602_speech.wav
603,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1140.wav,speech,873.000,0.0469,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_603_speech.wav
604,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\664.wav,speech,877.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_604_speech.wav
605,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1677.wav,speech,882.000,0.0000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_605_speech.wav
606,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1282.wav,speech,886.500,0.9961,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_606_speech.wav
607,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_97.wav,speech,891.000,0.9570,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_607_speech.wav
608,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1888.wav,speech,900.000,0.1211,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_608_speech.wav
609,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\481.wav,speech,904.500,0.9727,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_609_speech.wav
610,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_76.wav,speech,909.000,0.0078,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_610_speech.wav
611,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_071.wav,speech,913.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_611_speech.wav
612,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1373.wav,speech,918.000,0.8242,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_612_speech.wav
613,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\724.wav,speech,922.500,0.8789,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_613_speech.wav
614,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1810.wav,speech,927.000,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_614_speech.wav
615,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\863.wav,speech,931.500,0.0000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_615_speech.wav
616,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\819.wav,speech,936.000,0.0469,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_616_speech.wav
617,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,speech,940.500,0.9258,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_617_speech.wav
618,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_9.wav,speech,945.000,0.1953,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_618_speech.wav
619,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\521.wav,speech,958.500,0.0000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_619_speech.wav
620,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1878.wav,speech,967.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_620_speech.wav
621,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1551.wav,speech,972.000,0.0117,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_621_speech.wav
622,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_101.wav,speech,976.500,0.7578,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_622_speech.wav
623,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\419.wav,speech,981.000,0.8047,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_623_speech.wav
624,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1578.wav,speech,985.500,0.1758,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_624_speech.wav
625,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1127.wav,speech,990.000,0.7305,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_625_speech.wav
626,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1392.wav,speech,994.500,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_626_speech.wav
627,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\528.wav,speech,999.000,0.8945,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_627_speech.wav
628,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1343.wav,speech,1003.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_628_speech.wav
629,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_38.wav,speech,1008.000,0.0117,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_629_speech.wav
630,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\949.wav,speech,1012.500,0.0938,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_630_speech.wav
631,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1973.wav,speech,1017.000,0.8047,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_631_speech.wav
632,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1948.wav,speech,1021.500,0.0312,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_632_speech.wav
633,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,speech,1026.000,0.2422,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_633_speech.wav
634,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\169.wav,speech,1030.500,0.9688,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_634_speech.wav
635,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,speech,1035.000,0.9609,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_635_speech.wav
636,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_26.wav,speech,1039.500,0.9180,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_636_speech.wav
637,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\118.wav,speech,1044.000,0.8047,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_637_speech.wav
638,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1506.wav,speech,1048.500,0.3945,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_638_speech.wav
639,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\709.wav,speech,1053.000,0.9961,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_639_speech.wav
640,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\137.wav,speech,1057.500,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_640_speech.wav
641,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1396.wav,speech,1062.000,0.2695,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_641_speech.wav
642,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_67.wav,speech,1066.500,0.9844,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_642_speech.wav
643,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\332.wav,speech,1071.000,0.0078,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_643_speech.wav
644,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\470.wav,speech,1075.500,0.3320,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_644_speech.wav
645,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_31.wav,speech,1080.000,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_645_speech.wav
646,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\419.wav,speech,1084.500,0.0312,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_646_speech.wav
647,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,speech,1089.000,0.0078,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_647_speech.wav
648,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,speech,1093.500,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_648_speech.wav
649,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1247.wav,speech,1098.000,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_649_speech.wav
650,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,speech,1102.500,0.1758,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_650_speech.wav
651,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,speech,1107.000,0.9609,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_651_speech.wav
652,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_94.wav,speech,1111.500,0.0273,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_652_speech.wav
653,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1410.wav,speech,1116.000,0.9727,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_653_speech.wav
654,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\780.wav,speech,1120.500,0.1211,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_654_speech.wav
655,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\132.wav,speech,1125.000,0.1211,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_655_speech.wav
656,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_27.wav,speech,1129.500,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_656_speech.wav
657,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\153.wav,speech,1134.000,0.0391,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_657_speech.wav
658,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\551.wav,speech,1138.500,0.8789,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_658_speech.wav
659,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_72.wav,speech,1143.000,0.9922,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_659_speech.wav
660,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1327.wav,speech,1147.500,0.0469,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_660_speech.wav
661,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_13.wav,speech,1156.500,0.9531,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_661_speech.wav
662,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\173.wav,speech,1161.000,0.0234,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_662_speech.wav
663,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,speech,1165.500,0.5703,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_663_speech.wav
664,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\612.wav,speech,1170.000,0.7812,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_664_speech.wav
665,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\40.wav,speech,1174.500,0.0625,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_665_speech.wav
666,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1358.wav,speech,1179.000,0.9570,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_666_speech.wav
667,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1565.wav,speech,1183.500,0.0000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_667_speech.wav
668,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,speech,1188.000,0.0469,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_668_speech.wav
669,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,speech,1192.500,0.9844,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_669_speech.wav
670,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,speech,1197.000,0.0234,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_670_speech.wav
671,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1548.wav,speech,1201.500,0.8633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_671_speech.wav
672,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\383.wav,speech,1206.000,0.9609,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_672_speech.wav
673,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_87.wav,speech,1210.500,0.2422,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_673_speech.wav
674,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\527.wav,speech,1215.000,0.0039,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_674_speech.wav
675,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_slow_7.wav,speech,1219.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_675_speech.wav
676,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1964.wav,speech,1224.000,0.3008,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_676_speech.wav
677,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1316.wav,speech,1228.500,0.6055,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_677_speech.wav
678,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1978.wav,speech,1233.000,0.8633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_678_speech.wav
679,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\895.wav,speech,1242.000,0.9961,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_679_speech.wav
680,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1351.wav,speech,1246.500,0.0820,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_680_speech.wav
681,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,speech,1251.000,0.0820,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_681_speech.wav
682,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\226.wav,speech,1255.500,0.9531,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_682_speech.wav
683,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,speech,1260.000,0.0000,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_683_speech.wav
684,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\389.wav,speech,1264.500,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_684_speech.wav
685,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_38.wav,speech,1269.000,0.9609,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_685_speech.wav
686,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_38.wav,speech,1278.000,0.1211,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_686_speech.wav
687,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\906.wav,speech,1282.500,0.9727,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_687_speech.wav
688,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1967.wav,speech,1287.000,0.3633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_688_speech.wav
689,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\47.wav,speech,1291.500,0.8945,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_689_speech.wav
690,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_37.wav,speech,1296.000,0.4648,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_690_speech.wav
691,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_100.wav,speech,1300.500,0.3633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_691_speech.wav
692,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\64.wav,speech,1305.000,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_692_speech.wav
693,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1991.wav,speech,1309.500,0.4297,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_693_speech.wav
694,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\829.wav,speech,1314.000,0.1211,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_694_speech.wav
695,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1673.wav,speech,1318.500,0.9688,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_695_speech.wav
696,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_25.wav,speech,1323.000,0.0938,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_696_speech.wav
697,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\889.wav,speech,1327.500,0.1562,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_697_speech.wav
698,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\41.wav,speech,1332.000,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_698_speech.wav
699,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1476.wav,speech,1341.000,0.3633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_699_speech.wav
700,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\897.wav,speech,1345.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_700_speech.wav
701,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1470.wav,speech,1350.000,0.0938,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_701_speech.wav
702,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\718.wav,speech,1354.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_702_speech.wav
703,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1179.wav,speech,1359.000,0.3008,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_703_speech.wav
704,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_109.wav,speech,1363.500,0.0156,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_704_speech.wav
705,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\901.wav,speech,1368.000,0.9688,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_705_speech.wav
706,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\871.wav,speech,1372.500,0.0117,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_706_speech.wav
707,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\169.wav,speech,1377.000,0.9922,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_707_speech.wav
708,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1846.wav,speech,1386.000,0.0078,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_708_speech.wav
709,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_89.wav,speech,1390.500,0.3633,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_709_speech.wav
710,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\454.wav,speech,1395.000,0.9062,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_710_speech.wav
711,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,speech,1404.000,0.8242,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_711_speech.wav
712,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1727.wav,speech,1408.500,0.9805,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_712_speech.wav
713,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_slow_27.wav,speech,1413.000,0.2422,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_713_speech.wav
714,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_0.wav,speech,1417.500,0.8945,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_714_speech.wav
715,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_39.wav,speech,1422.000,0.5352,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_715_speech.wav
716,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0170.wav,speech,1426.500,0.0234,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_716_speech.wav
717,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0186.wav,speech,1431.000,0.9531,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_717_speech.wav
718,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,speech,1435.500,0.0273,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_718_speech.wav
719,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\720.wav,speech,1440.000,0.9570,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_719_speech.wav
720,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_41.wav,speech,1444.500,0.9688,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_720_speech.wav
721,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\312.wav,speech,1449.000,0.4648,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_721_speech.wav
722,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\207.wav,speech,1453.500,0.0273,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_722_speech.wav
723,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\25.wav,speech,1458.000,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_723_speech.wav
724,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1440.wav,speech,1462.500,0.0547,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_724_speech.wav
725,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_14.wav,speech,1467.000,0.1758,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_725_speech.wav
726,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\227.wav,speech,1471.500,0.9258,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_726_speech.wav
727,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_fast_16.wav,speech,1476.000,0.1562,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_727_speech.wav
728,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_29.wav,speech,1480.500,0.1367,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_728_speech.wav
729,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1111.wav,speech,1485.000,0.8438,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_729_speech.wav
730,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1439.wav,speech,1489.500,0.2188,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_730_speech.wav
731,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\250.wav,speech,1494.000,0.9766,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_731_speech.wav
732,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,speech,1498.500,0.0195,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_732_speech.wav
733,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_14.wav,speech,1503.000,0.0547,0.5,D:\SIH\ira-wakeword\streaming_false_negatives\fn_733_speech.wav
