path,speaker_id,V2_score
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0092_neg_012.wav,163,0.162025
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0093_neg_006.wav,163,0.014189
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0094_neg_002.wav,163,0.161780
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0094_neg_004.wav,163,0.619485
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0095_neg_006.wav,163,0.252891
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0096_neg_000.wav,163,0.263738
E:\SIH\ira-wakeword\dataset\negative\speech\163_163-122947-0096_neg_013.wav,163,0.927076
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0000_neg_000.wav,1867,0.252670
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0000_neg_005.wav,1867,0.023560
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0000_neg_006.wav,1867,0.022495
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0000_neg_007.wav,1867,0.068048
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0000_neg_013.wav,1867,0.897705
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0001_neg_000.wav,1867,0.003745
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0001_neg_006.wav,1867,0.028182
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0001_neg_012.wav,1867,0.335159
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0001_neg_013.wav,1867,0.000759
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0002_neg_003.wav,1867,0.000698
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0003_neg_002.wav,1867,0.035979
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0003_neg_003.wav,1867,0.599898
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0004_neg_007.wav,1867,0.208793
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0006_neg_006.wav,1867,0.001918
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0007_neg_000.wav,1867,0.003809
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0007_neg_009.wav,1867,0.043563
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0007_neg_013.wav,1867,0.449640
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0008_neg_001.wav,1867,0.007549
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0008_neg_005.wav,1867,0.071774
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0008_neg_009.wav,1867,0.023260
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0008_neg_014.wav,1867,0.512956
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0009_neg_001.wav,1867,0.014522
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0009_neg_002.wav,1867,0.037602
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0009_neg_006.wav,1867,0.104406
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0009_neg_008.wav,1867,0.039614
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0009_neg_009.wav,1867,0.055457
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_000.wav,1867,0.937574
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_003.wav,1867,0.905772
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_004.wav,1867,0.795251
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_006.wav,1867,0.093364
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_007.wav,1867,0.055997
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0010_neg_008.wav,1867,0.021249
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0011_neg_001.wav,1867,0.053299
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0011_neg_006.wav,1867,0.036790
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0011_neg_007.wav,1867,0.010480
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0011_neg_008.wav,1867,0.556744
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0012_neg_002.wav,1867,0.027375
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0012_neg_003.wav,1867,0.037820
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0012_neg_004.wav,1867,0.007646
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0012_neg_009.wav,1867,0.094800
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0012_neg_010.wav,1867,0.529539
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0013_neg_004.wav,1867,0.927600
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0013_neg_008.wav,1867,0.224326
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0013_neg_010.wav,1867,0.028919
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_000.wav,1867,0.986768
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_001.wav,1867,0.056378
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_005.wav,1867,0.020461
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_008.wav,1867,0.574289
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_010.wav,1867,0.052197
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0015_neg_014.wav,1867,0.463492
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0017_neg_003.wav,1867,0.720589
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0017_neg_007.wav,1867,0.169448
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0017_neg_009.wav,1867,0.167010
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0018_neg_003.wav,1867,0.013753
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0018_neg_004.wav,1867,0.925656
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0018_neg_005.wav,1867,0.002262
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0018_neg_008.wav,1867,0.004088
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0018_neg_011.wav,1867,0.238314
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0020_neg_001.wav,1867,0.004644
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0020_neg_002.wav,1867,0.004637
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0020_neg_003.wav,1867,0.587428
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0020_neg_006.wav,1867,0.187081
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0020_neg_010.wav,1867,0.008960
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0021_neg_004.wav,1867,0.002878
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0022_neg_008.wav,1867,0.036199
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0022_neg_011.wav,1867,0.048252
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0022_neg_012.wav,1867,0.804690
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0023_neg_005.wav,1867,0.014462
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0023_neg_006.wav,1867,0.018357
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0023_neg_010.wav,1867,0.003397
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0023_neg_011.wav,1867,0.055912
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0023_neg_012.wav,1867,0.965714
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0024_neg_000.wav,1867,0.323658
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0024_neg_001.wav,1867,0.118857
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0024_neg_005.wav,1867,0.102105
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0024_neg_012.wav,1867,0.946533
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0025_neg_004.wav,1867,0.001942
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0025_neg_005.wav,1867,0.001642
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0025_neg_006.wav,1867,0.003758
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0025_neg_008.wav,1867,0.004465
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0025_neg_013.wav,1867,0.032994
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0026_neg_004.wav,1867,0.008240
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0026_neg_009.wav,1867,0.018041
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0026_neg_013.wav,1867,0.385079
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0027_neg_000.wav,1867,0.423034
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0027_neg_003.wav,1867,0.011221
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0027_neg_008.wav,1867,0.516799
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0028_neg_002.wav,1867,0.017043
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0028_neg_009.wav,1867,0.007129
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0028_neg_010.wav,1867,0.874107
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0028_neg_012.wav,1867,0.137670
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0028_neg_013.wav,1867,0.689733
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0029_neg_009.wav,1867,0.116486
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0029_neg_010.wav,1867,0.078228
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_001.wav,1867,0.496970
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_002.wav,1867,0.025250
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_003.wav,1867,0.098520
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_004.wav,1867,0.207593
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_005.wav,1867,0.013310
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_009.wav,1867,0.009892
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_011.wav,1867,0.004428
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0030_neg_013.wav,1867,0.044317
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0031_neg_006.wav,1867,0.008612
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0031_neg_009.wav,1867,0.003380
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0031_neg_010.wav,1867,0.009170
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0031_neg_012.wav,1867,0.004655
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0031_neg_013.wav,1867,0.832418
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0032_neg_000.wav,1867,0.449832
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0032_neg_001.wav,1867,0.026611
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0032_neg_008.wav,1867,0.019958
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0032_neg_015.wav,1867,0.943001
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0033_neg_002.wav,1867,0.067513
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0033_neg_011.wav,1867,0.071520
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0034_neg_000.wav,1867,0.974244
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0034_neg_001.wav,1867,0.013917
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0034_neg_010.wav,1867,0.501493
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0034_neg_011.wav,1867,0.143391
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0034_neg_013.wav,1867,0.852530
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0035_neg_002.wav,1867,0.291533
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0035_neg_006.wav,1867,0.009841
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0036_neg_005.wav,1867,0.006903
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0037_neg_001.wav,1867,0.002369
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0038_neg_001.wav,1867,0.046253
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0038_neg_003.wav,1867,0.001777
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0039_neg_001.wav,1867,0.002453
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0039_neg_002.wav,1867,0.001043
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0039_neg_005.wav,1867,0.037810
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0039_neg_007.wav,1867,0.641807
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0041_neg_001.wav,1867,0.040161
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0041_neg_004.wav,1867,0.017842
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0041_neg_005.wav,1867,0.025751
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0042_neg_006.wav,1867,0.367381
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0042_neg_007.wav,1867,0.133829
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0043_neg_000.wav,1867,0.001655
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0043_neg_001.wav,1867,0.046838
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0043_neg_005.wav,1867,0.008062
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0043_neg_008.wav,1867,0.760754
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0043_neg_010.wav,1867,0.012835
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0044_neg_000.wav,1867,0.281156
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0045_neg_001.wav,1867,0.012868
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0045_neg_005.wav,1867,0.575969
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0045_neg_008.wav,1867,0.730141
E:\SIH\ira-wakeword\dataset\negative\speech\1867_1867-154075-0045_neg_010.wav,1867,0.001527
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0000_neg_000.wav,1898,0.000463
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0000_neg_008.wav,1898,0.406288
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0000_neg_010.wav,1898,0.067817
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0000_neg_012.wav,1898,0.002439
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0000_neg_013.wav,1898,0.104338
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0001_neg_000.wav,1898,0.010917
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0001_neg_004.wav,1898,0.224356
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0001_neg_007.wav,1898,0.854380
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0001_neg_009.wav,1898,0.203768
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0002_neg_003.wav,1898,0.341574
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0003_neg_003.wav,1898,0.060118
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0003_neg_010.wav,1898,0.106399
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0004_neg_001.wav,1898,0.945091
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0004_neg_005.wav,1898,0.596365
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0005_neg_010.wav,1898,0.163769
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0005_neg_012.wav,1898,0.026471
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0006_neg_000.wav,1898,0.005347
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0007_neg_002.wav,1898,0.180419
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0007_neg_003.wav,1898,0.091359
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0007_neg_009.wav,1898,0.990666
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_002.wav,1898,0.449957
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_004.wav,1898,0.032999
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_005.wav,1898,0.632105
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_007.wav,1898,0.532529
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_010.wav,1898,0.002861
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0008_neg_012.wav,1898,0.155362
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0009_neg_002.wav,1898,0.307960
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0009_neg_005.wav,1898,0.495076
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0009_neg_006.wav,1898,0.001019
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0009_neg_007.wav,1898,0.948380
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0009_neg_014.wav,1898,0.902610
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0010_neg_000.wav,1898,0.346425
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0010_neg_003.wav,1898,0.616221
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0010_neg_004.wav,1898,0.025246
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0011_neg_002.wav,1898,0.332332
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0011_neg_005.wav,1898,0.635896
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0011_neg_007.wav,1898,0.028741
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0012_neg_000.wav,1898,0.022017
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0012_neg_003.wav,1898,0.419925
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0013_neg_001.wav,1898,0.371087
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0013_neg_008.wav,1898,0.016645
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0013_neg_014.wav,1898,0.600624
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0014_neg_000.wav,1898,0.410601
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0015_neg_000.wav,1898,0.334164
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0015_neg_001.wav,1898,0.545573
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0015_neg_004.wav,1898,0.117632
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0015_neg_006.wav,1898,0.280546
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0016_neg_003.wav,1898,0.035365
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0016_neg_004.wav,1898,0.576705
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0016_neg_006.wav,1898,0.011358
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0016_neg_008.wav,1898,0.766584
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0017_neg_005.wav,1898,0.026586
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0017_neg_006.wav,1898,0.442023
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_000.wav,1898,0.201503
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_002.wav,1898,0.075049
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_004.wav,1898,0.979168
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_007.wav,1898,0.010315
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_008.wav,1898,0.006295
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0018_neg_010.wav,1898,0.817152
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0019_neg_001.wav,1898,0.022916
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0019_neg_002.wav,1898,0.040752
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0020_neg_003.wav,1898,0.026498
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0020_neg_007.wav,1898,0.248171
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0020_neg_012.wav,1898,0.039101
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_000.wav,1898,0.160478
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_001.wav,1898,0.010853
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_002.wav,1898,0.107249
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_003.wav,1898,0.065940
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_007.wav,1898,0.517991
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0021_neg_011.wav,1898,0.745314
E:\SIH\ira-wakeword\dataset\negative\speech\1898_1898-145715-0022_neg_004.wav,1898,0.143382
